GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,AH53E001
G26016305019002,2013-2017,,,Michigan,26,Wayne County,163,,,501900,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5019, Wayne County, Michigan",29700
G26016305019003,2013-2017,,,Michigan,26,Wayne County,163,,,501900,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5019, Wayne County, Michigan",44500
G26016305019004,2013-2017,,,Michigan,26,Wayne County,163,,,501900,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 5019, Wayne County, Michigan",53400
G26016305020001,2013-2017,,,Michigan,26,Wayne County,163,,,502000,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5020, Wayne County, Michigan",64600
G26016305020002,2013-2017,,,Michigan,26,Wayne County,163,,,502000,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5020, Wayne County, Michigan",30600
G26016305031001,2013-2017,,,Michigan,26,Wayne County,163,,,503100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5031, Wayne County, Michigan",32700
G26016305031002,2013-2017,,,Michigan,26,Wayne County,163,,,503100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5031, Wayne County, Michigan",40000
G26016305031003,2013-2017,,,Michigan,26,Wayne County,163,,,503100,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5031, Wayne County, Michigan",27400
G26016305032001,2013-2017,,,Michigan,26,Wayne County,163,,,503200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5032, Wayne County, Michigan",25300
G26016305032002,2013-2017,,,Michigan,26,Wayne County,163,,,503200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5032, Wayne County, Michigan",
G26016305032003,2013-2017,,,Michigan,26,Wayne County,163,,,503200,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5032, Wayne County, Michigan",35300
G26016305033001,2013-2017,,,Michigan,26,Wayne County,163,,,503300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5033, Wayne County, Michigan",
G26016305033002,2013-2017,,,Michigan,26,Wayne County,163,,,503300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5033, Wayne County, Michigan",26500
G26016305033003,2013-2017,,,Michigan,26,Wayne County,163,,,503300,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5033, Wayne County, Michigan",21500
G26016305033004,2013-2017,,,Michigan,26,Wayne County,163,,,503300,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 5033, Wayne County, Michigan",
G26016305034001,2013-2017,,,Michigan,26,Wayne County,163,,,503400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5034, Wayne County, Michigan",32100
G26016305034002,2013-2017,,,Michigan,26,Wayne County,163,,,503400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5034, Wayne County, Michigan",
G26016305035001,2013-2017,,,Michigan,26,Wayne County,163,,,503500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5035, Wayne County, Michigan",
G26016305035002,2013-2017,,,Michigan,26,Wayne County,163,,,503500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5035, Wayne County, Michigan",
G26016305035003,2013-2017,,,Michigan,26,Wayne County,163,,,503500,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5035, Wayne County, Michigan",19200
G26016305035004,2013-2017,,,Michigan,26,Wayne County,163,,,503500,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 5035, Wayne County, Michigan",
G26016305035005,2013-2017,,,Michigan,26,Wayne County,163,,,503500,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 5035, Wayne County, Michigan",
G26016305036001,2013-2017,,,Michigan,26,Wayne County,163,,,503600,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5036, Wayne County, Michigan",40000
G26016305036002,2013-2017,,,Michigan,26,Wayne County,163,,,503600,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5036, Wayne County, Michigan",28100
G26016305036003,2013-2017,,,Michigan,26,Wayne County,163,,,503600,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5036, Wayne County, Michigan",39400
G26016305039001,2013-2017,,,Michigan,26,Wayne County,163,,,503900,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5039, Wayne County, Michigan",
G26016305039002,2013-2017,,,Michigan,26,Wayne County,163,,,503900,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5039, Wayne County, Michigan",
G26016305039003,2013-2017,,,Michigan,26,Wayne County,163,,,503900,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5039, Wayne County, Michigan",48000
G26016305040001,2013-2017,,,Michigan,26,Wayne County,163,,,504000,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5040, Wayne County, Michigan",
G26016305040002,2013-2017,,,Michigan,26,Wayne County,163,,,504000,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5040, Wayne County, Michigan",38700
G26016305041001,2013-2017,,,Michigan,26,Wayne County,163,,,504100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5041, Wayne County, Michigan",28500
G26016305041002,2013-2017,,,Michigan,26,Wayne County,163,,,504100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5041, Wayne County, Michigan",30000
G26016305041003,2013-2017,,,Michigan,26,Wayne County,163,,,504100,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5041, Wayne County, Michigan",24200
G26016305042001,2013-2017,,,Michigan,26,Wayne County,163,,,504200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5042, Wayne County, Michigan",33600
G26016305042002,2013-2017,,,Michigan,26,Wayne County,163,,,504200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5042, Wayne County, Michigan",27100
G26016305042003,2013-2017,,,Michigan,26,Wayne County,163,,,504200,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5042, Wayne County, Michigan",
G26016305042004,2013-2017,,,Michigan,26,Wayne County,163,,,504200,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 5042, Wayne County, Michigan",17900
G26016305043001,2013-2017,,,Michigan,26,Wayne County,163,,,504300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5043, Wayne County, Michigan",40400
G26016305043002,2013-2017,,,Michigan,26,Wayne County,163,,,504300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5043, Wayne County, Michigan",20800
G26016305043003,2013-2017,,,Michigan,26,Wayne County,163,,,504300,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5043, Wayne County, Michigan",37900
G26016305044001,2013-2017,,,Michigan,26,Wayne County,163,,,504400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5044, Wayne County, Michigan",35200
G26016305044002,2013-2017,,,Michigan,26,Wayne County,163,,,504400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5044, Wayne County, Michigan",31100
G26016305044003,2013-2017,,,Michigan,26,Wayne County,163,,,504400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5044, Wayne County, Michigan",31800
G26016305047001,2013-2017,,,Michigan,26,Wayne County,163,,,504700,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5047, Wayne County, Michigan",
G26016305047002,2013-2017,,,Michigan,26,Wayne County,163,,,504700,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5047, Wayne County, Michigan",19900
G26016305047003,2013-2017,,,Michigan,26,Wayne County,163,,,504700,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5047, Wayne County, Michigan",18400
G26016305048001,2013-2017,,,Michigan,26,Wayne County,163,,,504800,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5048, Wayne County, Michigan",15000
G26016305048002,2013-2017,,,Michigan,26,Wayne County,163,,,504800,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5048, Wayne County, Michigan",30900
G26016305049001,2013-2017,,,Michigan,26,Wayne County,163,,,504900,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5049, Wayne County, Michigan",43200
G26016305049002,2013-2017,,,Michigan,26,Wayne County,163,,,504900,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5049, Wayne County, Michigan",
G26016305049003,2013-2017,,,Michigan,26,Wayne County,163,,,504900,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5049, Wayne County, Michigan",47900
G26016305049004,2013-2017,,,Michigan,26,Wayne County,163,,,504900,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 5049, Wayne County, Michigan",61500
G26016305050001,2013-2017,,,Michigan,26,Wayne County,163,,,505000,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5050, Wayne County, Michigan",17600
G26016305050002,2013-2017,,,Michigan,26,Wayne County,163,,,505000,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5050, Wayne County, Michigan",
G26016305051001,2013-2017,,,Michigan,26,Wayne County,163,,,505100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5051, Wayne County, Michigan",30500
G26016305051002,2013-2017,,,Michigan,26,Wayne County,163,,,505100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5051, Wayne County, Michigan",53800
G26016305051003,2013-2017,,,Michigan,26,Wayne County,163,,,505100,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5051, Wayne County, Michigan",47100
G26016305051004,2013-2017,,,Michigan,26,Wayne County,163,,,505100,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 5051, Wayne County, Michigan",
G26016305051005,2013-2017,,,Michigan,26,Wayne County,163,,,505100,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 5051, Wayne County, Michigan",52600
G26016305052001,2013-2017,,,Michigan,26,Wayne County,163,,,505200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5052, Wayne County, Michigan",51100
G26016305052002,2013-2017,,,Michigan,26,Wayne County,163,,,505200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5052, Wayne County, Michigan",16200
G26016305052003,2013-2017,,,Michigan,26,Wayne County,163,,,505200,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5052, Wayne County, Michigan",35500
G26016305052004,2013-2017,,,Michigan,26,Wayne County,163,,,505200,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 5052, Wayne County, Michigan",43300
G26016305054001,2013-2017,,,Michigan,26,Wayne County,163,,,505400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5054, Wayne County, Michigan",38300
G26016305054002,2013-2017,,,Michigan,26,Wayne County,163,,,505400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5054, Wayne County, Michigan",45000
G26016305054003,2013-2017,,,Michigan,26,Wayne County,163,,,505400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5054, Wayne County, Michigan",44800
G26016305054004,2013-2017,,,Michigan,26,Wayne County,163,,,505400,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 5054, Wayne County, Michigan",14800
G26016305055001,2013-2017,,,Michigan,26,Wayne County,163,,,505500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5055, Wayne County, Michigan",16500
G26016305055002,2013-2017,,,Michigan,26,Wayne County,163,,,505500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5055, Wayne County, Michigan",13800
G26016305061001,2013-2017,,,Michigan,26,Wayne County,163,,,506100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5061, Wayne County, Michigan",43000
G26016305061002,2013-2017,,,Michigan,26,Wayne County,163,,,506100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5061, Wayne County, Michigan",37300
G26016305062001,2013-2017,,,Michigan,26,Wayne County,163,,,506200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5062, Wayne County, Michigan",37800
G26016305062002,2013-2017,,,Michigan,26,Wayne County,163,,,506200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5062, Wayne County, Michigan",32800
G26016305063001,2013-2017,,,Michigan,26,Wayne County,163,,,506300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5063, Wayne County, Michigan",32500
G26016305063002,2013-2017,,,Michigan,26,Wayne County,163,,,506300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5063, Wayne County, Michigan",
G26016305063003,2013-2017,,,Michigan,26,Wayne County,163,,,506300,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5063, Wayne County, Michigan",37000
G26016305064001,2013-2017,,,Michigan,26,Wayne County,163,,,506400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5064, Wayne County, Michigan",13500
G26016305064002,2013-2017,,,Michigan,26,Wayne County,163,,,506400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5064, Wayne County, Michigan",9999
G26016305064003,2013-2017,,,Michigan,26,Wayne County,163,,,506400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5064, Wayne County, Michigan",
G26016305065001,2013-2017,,,Michigan,26,Wayne County,163,,,506500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5065, Wayne County, Michigan",23600
G26016305065002,2013-2017,,,Michigan,26,Wayne County,163,,,506500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5065, Wayne County, Michigan",24900
G26016305065003,2013-2017,,,Michigan,26,Wayne County,163,,,506500,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5065, Wayne County, Michigan",29100
G26016305066001,2013-2017,,,Michigan,26,Wayne County,163,,,506600,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5066, Wayne County, Michigan",18600
G26016305066002,2013-2017,,,Michigan,26,Wayne County,163,,,506600,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5066, Wayne County, Michigan",36800
G26016305066003,2013-2017,,,Michigan,26,Wayne County,163,,,506600,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5066, Wayne County, Michigan",27800
G26016305066004,2013-2017,,,Michigan,26,Wayne County,163,,,506600,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 5066, Wayne County, Michigan",
G26016305067001,2013-2017,,,Michigan,26,Wayne County,163,,,506700,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5067, Wayne County, Michigan",45200
G26016305068001,2013-2017,,,Michigan,26,Wayne County,163,,,506800,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5068, Wayne County, Michigan",31400
G26016305068002,2013-2017,,,Michigan,26,Wayne County,163,,,506800,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5068, Wayne County, Michigan",13200
G26016305068003,2013-2017,,,Michigan,26,Wayne County,163,,,506800,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5068, Wayne County, Michigan",45400
G26016305068004,2013-2017,,,Michigan,26,Wayne County,163,,,506800,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 5068, Wayne County, Michigan",
G26016305069001,2013-2017,,,Michigan,26,Wayne County,163,,,506900,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5069, Wayne County, Michigan",
G26016305069002,2013-2017,,,Michigan,26,Wayne County,163,,,506900,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5069, Wayne County, Michigan",37500
G26016305069003,2013-2017,,,Michigan,26,Wayne County,163,,,506900,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5069, Wayne County, Michigan",27500
G26016305069004,2013-2017,,,Michigan,26,Wayne County,163,,,506900,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 5069, Wayne County, Michigan",
G26016305069005,2013-2017,,,Michigan,26,Wayne County,163,,,506900,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 5069, Wayne County, Michigan",46600
G26016305070001,2013-2017,,,Michigan,26,Wayne County,163,,,507000,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5070, Wayne County, Michigan",43600
G26016305070002,2013-2017,,,Michigan,26,Wayne County,163,,,507000,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5070, Wayne County, Michigan",31800
G26016305070003,2013-2017,,,Michigan,26,Wayne County,163,,,507000,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5070, Wayne County, Michigan",23900
G26016305071001,2013-2017,,,Michigan,26,Wayne County,163,,,507100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5071, Wayne County, Michigan",33900
G26016305071002,2013-2017,,,Michigan,26,Wayne County,163,,,507100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5071, Wayne County, Michigan",
G26016305071003,2013-2017,,,Michigan,26,Wayne County,163,,,507100,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5071, Wayne County, Michigan",
G26016305071004,2013-2017,,,Michigan,26,Wayne County,163,,,507100,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 5071, Wayne County, Michigan",30300
G26016305072001,2013-2017,,,Michigan,26,Wayne County,163,,,507200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5072, Wayne County, Michigan",16100
G26016305072002,2013-2017,,,Michigan,26,Wayne County,163,,,507200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5072, Wayne County, Michigan",17300
G26016305073001,2013-2017,,,Michigan,26,Wayne County,163,,,507300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5073, Wayne County, Michigan",67400
G26016305073002,2013-2017,,,Michigan,26,Wayne County,163,,,507300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5073, Wayne County, Michigan",18300
G26016305073003,2013-2017,,,Michigan,26,Wayne County,163,,,507300,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5073, Wayne County, Michigan",33400
G26016305074001,2013-2017,,,Michigan,26,Wayne County,163,,,507400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5074, Wayne County, Michigan",55100
G26016305074002,2013-2017,,,Michigan,26,Wayne County,163,,,507400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5074, Wayne County, Michigan",21900
G26016305074003,2013-2017,,,Michigan,26,Wayne County,163,,,507400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5074, Wayne County, Michigan",
G26016305074004,2013-2017,,,Michigan,26,Wayne County,163,,,507400,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 5074, Wayne County, Michigan",31600
G26016305075001,2013-2017,,,Michigan,26,Wayne County,163,,,507500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5075, Wayne County, Michigan",26700
G26016305075002,2013-2017,,,Michigan,26,Wayne County,163,,,507500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5075, Wayne County, Michigan",30000
G26016305075003,2013-2017,,,Michigan,26,Wayne County,163,,,507500,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5075, Wayne County, Michigan",21500
G26016305078001,2013-2017,,,Michigan,26,Wayne County,163,,,507800,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5078, Wayne County, Michigan",23300
G26016305078002,2013-2017,,,Michigan,26,Wayne County,163,,,507800,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5078, Wayne County, Michigan",9999
G26016305079001,2013-2017,,,Michigan,26,Wayne County,163,,,507900,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5079, Wayne County, Michigan",
G26016305079002,2013-2017,,,Michigan,26,Wayne County,163,,,507900,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5079, Wayne County, Michigan",23300
G26016305079003,2013-2017,,,Michigan,26,Wayne County,163,,,507900,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5079, Wayne County, Michigan",46300
G26016305079004,2013-2017,,,Michigan,26,Wayne County,163,,,507900,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 5079, Wayne County, Michigan",14100
G26016305080001,2013-2017,,,Michigan,26,Wayne County,163,,,508000,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5080, Wayne County, Michigan",
G26016305080002,2013-2017,,,Michigan,26,Wayne County,163,,,508000,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5080, Wayne County, Michigan",79000
G26016305081001,2013-2017,,,Michigan,26,Wayne County,163,,,508100,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5081, Wayne County, Michigan",16300
G26016305081002,2013-2017,,,Michigan,26,Wayne County,163,,,508100,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5081, Wayne County, Michigan",13200
G26016305081003,2013-2017,,,Michigan,26,Wayne County,163,,,508100,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5081, Wayne County, Michigan",63500
G26016305081004,2013-2017,,,Michigan,26,Wayne County,163,,,508100,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 5081, Wayne County, Michigan",22300
G26016305081005,2013-2017,,,Michigan,26,Wayne County,163,,,508100,5,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 5081, Wayne County, Michigan",59000
G26016305104001,2013-2017,,,Michigan,26,Wayne County,163,,,510400,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5104, Wayne County, Michigan",
G26016305104002,2013-2017,,,Michigan,26,Wayne County,163,,,510400,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5104, Wayne County, Michigan",22100
G26016305104003,2013-2017,,,Michigan,26,Wayne County,163,,,510400,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5104, Wayne County, Michigan",20300
G26016305105001,2013-2017,,,Michigan,26,Wayne County,163,,,510500,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5105, Wayne County, Michigan",32100
G26016305105002,2013-2017,,,Michigan,26,Wayne County,163,,,510500,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5105, Wayne County, Michigan",63900
G26016305105003,2013-2017,,,Michigan,26,Wayne County,163,,,510500,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5105, Wayne County, Michigan",
G26016305105004,2013-2017,,,Michigan,26,Wayne County,163,,,510500,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 5105, Wayne County, Michigan",34200
G26016305106001,2013-2017,,,Michigan,26,Wayne County,163,,,510600,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5106, Wayne County, Michigan",58900
G26016305106002,2013-2017,,,Michigan,26,Wayne County,163,,,510600,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5106, Wayne County, Michigan",44300
G26016305106003,2013-2017,,,Michigan,26,Wayne County,163,,,510600,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5106, Wayne County, Michigan",36800
